EventID,EventType,EventDate,BookingLocation,Region,Team,Product,SourceSystem,Severity,IssueType
E0001814,Processing Error,2025-02-03,London,EMEA,Operations,Discretionary,Email Intake,Low,Missing Mandatory Fields
E0001826,High-Risk Transaction,2025-02-03,London,EMEA,Front Office,Structured Products,Email Intake,Medium,Missing Mandatory Fields
E0001850,Data Quality Issue,2025-02-03,Singapore,APAC,Client Onboarding,Structured Products,Core Banking,High,Missing Mandatory Fields
E0001855,Data Quality Issue,2025-02-03,Hong Kong,APAC,Front Office,Discretionary,CRM,Low,Missing Mandatory Fields
E0001881,Processing Error,2025-02-04,London,EMEA,Operations,Discretionary,Monitoring Tool,Medium,Missing Mandatory Fields
E0001889,High-Risk Transaction,2025-02-04,New York,Americas,Front Office,Advisory,CRM,Low,Missing Mandatory Fields
E0001897,KYC Review Overdue,2025-02-04,New York,Americas,Client Onboarding,Execution-only,Email Intake,Low,Missing Mandatory Fields
E0001935,Data Quality Issue,2025-02-05,Geneva,EMEA,Client Onboarding,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0001949,Processing Error,2025-02-05,Singapore,APAC,Front Office,Advisory,Monitoring Tool,Low,Missing Mandatory Fields
E0001952,Data Quality Issue,2025-02-05,Singapore,APAC,Operations,Advisory,CRM,Medium,Missing Mandatory Fields
E0001965,Processing Error,2025-02-05,Hong Kong,APAC,Operations,Execution-only,CRM,Low,Missing Mandatory Fields
E0001967,Data Quality Issue,2025-02-05,Hong Kong,APAC,Operations,Execution-only,Monitoring Tool,High,Missing Mandatory Fields
E0001976,Data Quality Issue,2025-02-06,Zurich,EMEA,Client Onboarding,Discretionary,Monitoring Tool,High,Missing Mandatory Fields
E0002002,Data Quality Issue,2025-02-06,London,EMEA,Front Office,Execution-only,Core Banking,Medium,Missing Mandatory Fields
E0002024,High-Risk Transaction,2025-02-06,Singapore,APAC,Front Office,Advisory,Core Banking,Medium,Missing Mandatory Fields
E0002033,Data Quality Issue,2025-02-06,Singapore,APAC,Client Onboarding,Lombard Lending,Core Banking,Medium,Missing Mandatory Fields
E0002061,Incident,2025-02-07,Geneva,EMEA,Client Onboarding,Execution-only,Workflow,High,Missing Mandatory Fields
E0002116,Data Quality Issue,2025-02-08,Geneva,EMEA,Client Onboarding,Lombard Lending,Monitoring Tool,Low,Missing Mandatory Fields
E0002119,Processing Error,2025-02-08,London,EMEA,Operations,Advisory,Core Banking,Low,Missing Mandatory Fields
E0002129,Data Quality Issue,2025-02-08,New York,Americas,Client Onboarding,Advisory,Core Banking,High,Missing Mandatory Fields
E0002156,Data Quality Issue,2025-02-09,Zurich,EMEA,Front Office,Lombard Lending,Core Banking,Medium,Missing Mandatory Fields
E0002167,Reconciliation Break,2025-02-09,London,EMEA,Front Office,Advisory,Workflow,Low,Missing Mandatory Fields
E0002179,Data Quality Issue,2025-02-09,New York,Americas,Operations,Execution-only,Monitoring Tool,Low,Missing Mandatory Fields
E0002184,Processing Error,2025-02-09,Singapore,APAC,Client Onboarding,Advisory,CRM,Medium,Missing Mandatory Fields
E0002221,High-Risk Transaction,2025-02-10,London,EMEA,Front Office,Advisory,CRM,Critical,Missing Mandatory Fields
E0002231,High-Risk Transaction,2025-02-10,New York,Americas,Front Office,Discretionary,CRM,Medium,Missing Mandatory Fields
E0002255,Data Quality Issue,2025-02-10,Hong Kong,APAC,Client Onboarding,Lombard Lending,Core Banking,Medium,Missing Mandatory Fields
E0002257,Processing Error,2025-02-11,Zurich,EMEA,Operations,Advisory,Workflow,Low,Missing Mandatory Fields
E0002267,Incident,2025-02-11,Geneva,EMEA,Operations,Advisory,CRM,Low,Missing Mandatory Fields
E0002268,Incident,2025-02-11,Geneva,EMEA,Operations,Execution-only,Workflow,Medium,Missing Mandatory Fields
E0002283,High-Risk Transaction,2025-02-11,New York,Americas,Operations,Execution-only,CRM,Low,Missing Mandatory Fields
E0002305,Processing Error,2025-02-11,Hong Kong,APAC,Front Office,Structured Products,Email Intake,Low,Missing Mandatory Fields
E0002313,Data Quality Issue,2025-02-12,Zurich,EMEA,Front Office,Execution-only,Monitoring Tool,Low,Missing Mandatory Fields
E0002315,Processing Error,2025-02-12,Zurich,EMEA,Operations,Execution-only,Monitoring Tool,Low,Missing Mandatory Fields
E0002336,High-Risk Transaction,2025-02-12,London,EMEA,Front Office,Execution-only,Workflow,Low,Missing Mandatory Fields
E0002342,Processing Error,2025-02-12,London,EMEA,Operations,Structured Products,Workflow,Medium,Missing Mandatory Fields
E0002360,KYC Review Overdue,2025-02-12,Singapore,APAC,Client Onboarding,Lombard Lending,Workflow,Medium,Missing Mandatory Fields
E0002362,High-Risk Transaction,2025-02-12,Hong Kong,APAC,Front Office,Discretionary,Monitoring Tool,Medium,Missing Mandatory Fields
E0002376,Incident,2025-02-13,Zurich,EMEA,Front Office,Execution-only,CRM,Medium,Missing Mandatory Fields
E0002397,Data Quality Issue,2025-02-13,Geneva,EMEA,Front Office,Structured Products,Monitoring Tool,High,Missing Mandatory Fields
E0002412,Reconciliation Break,2025-02-13,London,EMEA,Operations,Structured Products,Core Banking,Medium,Missing Mandatory Fields
E0002433,Data Quality Issue,2025-02-13,Hong Kong,APAC,Operations,Discretionary,Workflow,Medium,Missing Mandatory Fields
E0002456,High-Risk Transaction,2025-02-14,Geneva,EMEA,Front Office,Structured Products,Workflow,Medium,Missing Mandatory Fields
E0002478,Data Quality Issue,2025-02-14,Singapore,APAC,Operations,Execution-only,Email Intake,Low,Missing Mandatory Fields
E0002501,Incident,2025-02-15,Geneva,EMEA,Front Office,Execution-only,CRM,High,Missing Mandatory Fields
E0002504,Data Quality Issue,2025-02-15,Geneva,EMEA,Operations,Lombard Lending,Email Intake,Low,Missing Mandatory Fields
E0002516,Data Quality Issue,2025-02-15,New York,Americas,Client Onboarding,Discretionary,Monitoring Tool,Low,Missing Mandatory Fields
E0002528,Reconciliation Break,2025-02-15,Hong Kong,APAC,Compliance & Controls,Advisory,Monitoring Tool,High,Missing Mandatory Fields
E0002543,Processing Error,2025-02-16,Geneva,EMEA,Operations,Advisory,Email Intake,Medium,Missing Mandatory Fields
E0002563,Reconciliation Break,2025-02-16,New York,Americas,Operations,Advisory,Workflow,Medium,Missing Mandatory Fields
E0002567,Limit Breach,2025-02-16,Singapore,APAC,Front Office,Advisory,Monitoring Tool,Medium,Missing Mandatory Fields
E0002576,Data Quality Issue,2025-02-16,Hong Kong,APAC,Client Onboarding,Advisory,Workflow,High,Missing Mandatory Fields
E0002585,Processing Error,2025-02-17,Zurich,EMEA,Operations,Advisory,Workflow,Medium,Missing Mandatory Fields
E0002591,Data Quality Issue,2025-02-17,Zurich,EMEA,Operations,Discretionary,CRM,Medium,Missing Mandatory Fields
E0002624,Data Quality Issue,2025-02-17,London,EMEA,Client Onboarding,Lombard Lending,CRM,Medium,Missing Mandatory Fields
E0002633,High-Risk Transaction,2025-02-17,New York,Americas,Front Office,Execution-only,CRM,Low,Missing Mandatory Fields
E0002656,Data Quality Issue,2025-02-17,Hong Kong,APAC,Client Onboarding,Lombard Lending,Workflow,Low,Missing Mandatory Fields
E0002663,High-Risk Transaction,2025-02-18,Zurich,EMEA,Front Office,Discretionary,Monitoring Tool,Low,Missing Mandatory Fields
E0002664,Data Quality Issue,2025-02-18,Zurich,EMEA,Front Office,Discretionary,CRM,High,Missing Mandatory Fields
E0002670,Overdue Task,2025-02-18,Zurich,EMEA,Operations,Execution-only,CRM,Low,Missing Mandatory Fields
E0002698,Processing Error,2025-02-18,New York,Americas,Operations,Advisory,Monitoring Tool,Medium,Missing Mandatory Fields
E0002713,Data Quality Issue,2025-02-18,New York,Americas,Compliance & Controls,Lombard Lending,CRM,Low,Missing Mandatory Fields
E0002735,Reconciliation Break,2025-02-19,Zurich,EMEA,Operations,Execution-only,Email Intake,Low,Missing Mandatory Fields
E0002737,Data Quality Issue,2025-02-19,Geneva,EMEA,Front Office,Advisory,Core Banking,Low,Missing Mandatory Fields
E0002747,Incident,2025-02-19,London,EMEA,Operations,Advisory,CRM,Medium,Missing Mandatory Fields
E0002753,Overdue Task,2025-02-19,London,EMEA,Front Office,Discretionary,Workflow,Medium,Missing Mandatory Fields
E0002755,Data Quality Issue,2025-02-19,London,EMEA,Operations,Discretionary,Monitoring Tool,Low,Missing Mandatory Fields
E0002779,Processing Error,2025-02-19,Singapore,APAC,Operations,Lombard Lending,CRM,Medium,Missing Mandatory Fields
E0002782,Processing Error,2025-02-19,Hong Kong,APAC,Operations,Discretionary,CRM,Low,Missing Mandatory Fields
E0002806,Processing Error,2025-02-20,Geneva,EMEA,Operations,Execution-only,Monitoring Tool,Low,Missing Mandatory Fields
E0002845,Processing Error,2025-02-21,Zurich,EMEA,Operations,Discretionary,Core Banking,Low,Missing Mandatory Fields
E0002848,Processing Error,2025-02-21,Zurich,EMEA,Operations,Execution-only,Monitoring Tool,Medium,Missing Mandatory Fields
E0002852,High-Risk Transaction,2025-02-21,Geneva,EMEA,Front Office,Discretionary,Core Banking,Medium,Missing Mandatory Fields
E0002859,Processing Error,2025-02-21,London,EMEA,Operations,Advisory,Email Intake,Medium,Missing Mandatory Fields
E0002897,Processing Error,2025-02-21,Singapore,APAC,Operations,Execution-only,Core Banking,Medium,Missing Mandatory Fields
E0002909,Data Quality Issue,2025-02-21,Hong Kong,APAC,Client Onboarding,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0002929,Processing Error,2025-02-22,Geneva,EMEA,Operations,Lombard Lending,Core Banking,Medium,Missing Mandatory Fields
E0002931,Data Quality Issue,2025-02-22,London,EMEA,Client Onboarding,Advisory,CRM,Low,Missing Mandatory Fields
E0002937,Data Quality Issue,2025-02-22,London,EMEA,Client Onboarding,Lombard Lending,Monitoring Tool,Medium,Missing Mandatory Fields
E0002939,Data Quality Issue,2025-02-22,New York,Americas,Front Office,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0002946,Data Quality Issue,2025-02-22,Singapore,APAC,Client Onboarding,Discretionary,CRM,Low,Missing Mandatory Fields
E0002955,Data Quality Issue,2025-02-22,Hong Kong,APAC,Client Onboarding,Advisory,Email Intake,Critical,Missing Mandatory Fields
E0003023,Incident,2025-02-24,Geneva,EMEA,Front Office,Advisory,Core Banking,Medium,Missing Mandatory Fields
E0003037,Incident,2025-02-24,Geneva,EMEA,Compliance & Controls,Structured Products,Monitoring Tool,Low,Missing Mandatory Fields
E0003053,Data Quality Issue,2025-02-24,,,Front Office,Lombard Lending,CRM,Low,Missing Mandatory Fields
E0003058,Processing Error,2025-02-24,New York,Americas,Front Office,Discretionary,Monitoring Tool,Medium,Missing Mandatory Fields
E0003074,High-Risk Transaction,2025-02-24,Singapore,APAC,Front Office,Discretionary,Email Intake,High,Missing Mandatory Fields
E0003082,Incident,2025-02-24,Hong Kong,APAC,Client Onboarding,Execution-only,CRM,Medium,Missing Mandatory Fields
E0003108,Data Quality Issue,2025-02-25,London,EMEA,Front Office,Advisory,Email Intake,Low,Missing Mandatory Fields
E0003126,High-Risk Transaction,2025-02-25,New York,Americas,Front Office,Execution-only,Email Intake,Low,Missing Mandatory Fields
E0003135,Reconciliation Break,2025-02-25,Singapore,APAC,Operations,Discretionary,Core Banking,Medium,Missing Mandatory Fields
E0003170,Limit Breach,2025-02-26,Geneva,EMEA,Front Office,Execution-only,Workflow,Low,Missing Mandatory Fields
E0003196,Reconciliation Break,2025-02-26,New York,Americas,Operations,Structured Products,Workflow,Medium,Missing Mandatory Fields
E0003198,Incident,2025-02-26,Singapore,APAC,Operations,Discretionary,Workflow,High,Missing Mandatory Fields
E0003229,High-Risk Transaction,2025-02-27,London,EMEA,Front Office,Discretionary,CRM,Low,Missing Mandatory Fields
E0003230,Processing Error,2025-02-27,London,EMEA,Operations,Discretionary,Workflow,Low,Missing Mandatory Fields
E0003232,Processing Error,2025-02-27,London,EMEA,Operations,Execution-only,Email Intake,Medium,Missing Mandatory Fields
E0003235,Reconciliation Break,2025-02-27,London,EMEA,Operations,Structured Products,Monitoring Tool,High,Missing Mandatory Fields
E0003265,High-Risk Transaction,2025-02-28,Zurich,EMEA,Front Office,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0003270,Processing Error,2025-02-28,Zurich,EMEA,Operations,Structured Products,Workflow,Low,Missing Mandatory Fields
E0003271,Data Quality Issue,2025-02-28,Geneva,EMEA,Front Office,Advisory,Email Intake,Low,Missing Mandatory Fields
E0003282,Reconciliation Break,2025-02-28,Geneva,EMEA,Operations,Execution-only,CRM,High,Missing Mandatory Fields
E0003288,Processing Error,2025-02-28,London,EMEA,Operations,Advisory,Core Banking,Medium,Missing Mandatory Fields
E0003290,Processing Error,2025-02-28,London,EMEA,Front Office,Discretionary,Core Banking,Low,Missing Mandatory Fields
E0003307,Data Quality Issue,2025-02-28,New York,Americas,Operations,Lombard Lending,Core Banking,Low,Missing Mandatory Fields
E0003308,Processing Error,2025-02-28,New York,Americas,Operations,Structured Products,Email Intake,Low,Missing Mandatory Fields
E0003310,Data Quality Issue,2025-02-28,New York,Americas,Operations,Structured Products,Monitoring Tool,Medium,Missing Mandatory Fields
E0003333,Processing Error,2025-03-01,Zurich,EMEA,Operations,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0003365,Reconciliation Break,2025-03-01,Singapore,APAC,Operations,Advisory,Email Intake,Medium,Missing Mandatory Fields
E0003379,Incident,2025-03-01,Hong Kong,APAC,Operations,Structured Products,Workflow,Medium,Missing Mandatory Fields
E0003386,Data Quality Issue,2025-03-02,Zurich,EMEA,Client Onboarding,Execution-only,CRM,Medium,Missing Mandatory Fields
E0003397,Limit Breach,2025-03-02,London,EMEA,Front Office,Discretionary,CRM,Medium,Missing Mandatory Fields
E0003419,KYC Review Overdue,2025-03-03,Zurich,EMEA,Client Onboarding,Advisory,Workflow,Low,Missing Mandatory Fields
E0003432,Processing Error,2025-03-03,Zurich,EMEA,Operations,Structured Products,Monitoring Tool,High,Missing Mandatory Fields
E0003434,Data Quality Issue,2025-03-03,Geneva,EMEA,Client Onboarding,Advisory,CRM,Medium,Missing Mandatory Fields
E0003465,Data Quality Issue,2025-03-03,New York,Americas,Front Office,Execution-only,Core Banking,Medium,Missing Mandatory Fields
E0003478,High-Risk Transaction,2025-03-03,Hong Kong,APAC,Front Office,Advisory,Workflow,High,Missing Mandatory Fields
E0003483,Data Quality Issue,2025-03-03,Hong Kong,APAC,Operations,Discretionary,Workflow,Low,Missing Mandatory Fields
E0003511,Data Quality Issue,2025-03-04,London,EMEA,Front Office,Discretionary,CRM,Low,Missing Mandatory Fields
E0003515,Data Quality Issue,2025-03-04,London,EMEA,Front Office,Execution-only,Workflow,Medium,Missing Mandatory Fields
E0003534,Reconciliation Break,2025-03-04,Hong Kong,APAC,Operations,Advisory,Monitoring Tool,Medium,Missing Mandatory Fields
E0003564,Processing Error,2025-03-05,London,EMEA,Operations,Execution-only,CRM,Low,Missing Mandatory Fields
E0003619,Processing Error,2025-03-06,Zurich,EMEA,Operations,Structured Products,CRM,Medium,Missing Mandatory Fields
E0003620,Processing Error,2025-03-06,Zurich,EMEA,Operations,Structured Products,Email Intake,Low,Missing Mandatory Fields
E0003630,High-Risk Transaction,2025-03-06,Geneva,EMEA,Front Office,Execution-only,Core Banking,Medium,Missing Mandatory Fields
E0003633,Processing Error,2025-03-06,London,EMEA,Operations,Advisory,Monitoring Tool,Low,Missing Mandatory Fields
E0003642,Reconciliation Break,2025-03-06,New York,Americas,Operations,Advisory,Email Intake,Medium,Missing Mandatory Fields
E0003643,Processing Error,2025-03-06,New York,Americas,Operations,Discretionary,Monitoring Tool,Low,Missing Mandatory Fields
E0003658,Limit Breach,2025-03-06,Singapore,APAC,Front Office,Execution-only,Monitoring Tool,Low,Missing Mandatory Fields
E0003674,Processing Error,2025-03-07,Zurich,EMEA,Operations,Execution-only,Email Intake,Medium,Missing Mandatory Fields
E0003676,Data Quality Issue,2025-03-07,Zurich,EMEA,Operations,Execution-only,Workflow,Low,Missing Mandatory Fields
E0003697,High-Risk Transaction,2025-03-07,London,EMEA,Front Office,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0003705,Processing Error,2025-03-07,New York,Americas,Operations,Advisory,Email Intake,Medium,Missing Mandatory Fields
E0003717,Processing Error,2025-03-07,Hong Kong,APAC,Operations,Advisory,Monitoring Tool,Low,Missing Mandatory Fields
E0003740,Reconciliation Break,2025-03-08,Geneva,EMEA,Client Onboarding,Lombard Lending,Workflow,Critical,Missing Mandatory Fields
E0003742,Complaint,2025-03-08,London,EMEA,Front Office,Advisory,CRM,Low,Missing Mandatory Fields
E0003743,Processing Error,2025-03-08,London,EMEA,Operations,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0003750,Reconciliation Break,2025-03-08,New York,Americas,Front Office,Execution-only,Core Banking,High,Missing Mandatory Fields
E0003751,Overdue Task,2025-03-08,New York,Americas,Front Office,Execution-only,Workflow,Low,Missing Mandatory Fields
E0003760,High-Risk Transaction,2025-03-08,Hong Kong,APAC,Front Office,Structured Products,Email Intake,Medium,Missing Mandatory Fields
E0003762,Data Quality Issue,2025-03-09,Zurich,EMEA,Operations,Advisory,Core Banking,Low,Missing Mandatory Fields
E0003768,Limit Breach,2025-03-09,Zurich,EMEA,Front Office,Lombard Lending,Monitoring Tool,High,Missing Mandatory Fields
E0003789,Processing Error,2025-03-09,New York,Americas,Operations,Advisory,Core Banking,Medium,Missing Mandatory Fields
E0003794,Data Quality Issue,2025-03-09,New York,Americas,Client Onboarding,Lombard Lending,CRM,Medium,Missing Mandatory Fields
